classification,source_file,string_id,local_path,jp,local_content,candidate_contents_json,merged_contents_json
local_conflict_review,field:77_123d,field:77_123d:0x0,frontend/public/games/p2is/groups/field_77_123d.json,<c1d:11/>アールマティ<c1d:1/>\n<c20/>わたくしは、貞節と敬虔の守護天使…\n<c20/>貴方ガ神の定めし律に身を捧げるならば、\n<c20/>このアールマティガ導きましょう…\n<c6/><c2/>,"<c1d:11/>阿尔玛提<c1d:1/>
<c20/>妾身乃贞节与敬虔之守护天使…
<c20/>若汝奉献身心于神定之律，
<c20/>此阿尔玛提将引导汝…
<c6/><c2/>","[""<c1d:11/>阿尔迈蒂<c1d:1/>\\n<c20/>我是，贞节与敬虔之守护天使…\\n<c20/>若你愿将自身奉献于神所定下的律法，\\n<c20/>便由我阿尔迈蒂为你引路…\\n<c6/><c2/>""]","[""<c1d:11/>阿尔迈蒂<c1d:1/>\\n<c20/>我是，贞节与敬虔之守护天使…\\n<c20/>若你愿将自身奉献于神所定下的律法，\\n<c20/>便由我阿尔迈蒂为你引路…\\n<c6/><c2/>""]"
local_conflict_review,field:77_124d,field:77_124d:0x0,frontend/public/games/p2is/groups/field_77_124d.json,<c1d:11/>メルキセデク<c1d:1/>\n<c20/>私は、平和と正義の御使いメルキセデク…\n<c20/>誠、人間とは争いごとの絶えぬもの…\n<c20/>私ガ早く収めてあげましょう。\n<c6/><c2/>,"<c1d:11/>麦基洗德<c1d:1/>
<c20/>我乃和平与正义之使者麦基洗德…
<c20/>诚然，人类争斗不绝…
<c20/>吾将速速平息之。
<c6/><c2/>","[""<c1d:11/>默基瑟德<c1d:1/>\\n<c20/>我是，和平与正义的神圣使者默基瑟德…\\n<c20/>诚然，世人纷争永无止休…\\n<c20/>就让我尽早平息这一切吧。\\n<c6/><c2/>""]","[""<c1d:11/>默基瑟德<c1d:1/>\\n<c20/>我是，和平与正义的神圣使者默基瑟德…\\n<c20/>诚然，世人纷争永无止休…\\n<c20/>就让我尽早平息这一切吧。\\n<c6/><c2/>""]"
local_conflict_review,field:77_125d,field:77_125d:0x0,frontend/public/games/p2is/groups/field_77_125d.json,<c1d:11/>プリンシパリティ<c1d:1/>\n<c20/>私は、信仰の擁護者プリンシパリティ…\n<c20/>汝、己に悩むならば、神に信仰捧げなさい。\n<c20/>必ずや神ガ汝を導くでしょう。\n<c6/><c2/>,"<c1d:11/>权天使<c1d:1/>
<c20/>我乃信仰之拥护者权天使…
<c20/>汝若自扰，当向神奉献信仰。
<c20/>神必导汝前行。
<c6/><c2/>","[""<c1d:11/>权天使<c1d:1/>\\n<c20/>我是信仰的拥护者权天使…\\n<c20/>汝，若内心深陷烦忧，便向神明献上虔诚信仰。\\n<c20/>神必会指引汝前行。\\n<c6/><c2/>""]","[""<c1d:11/>权天使<c1d:1/>\\n<c20/>我是信仰的拥护者权天使…\\n<c20/>汝，若内心深陷烦忧，便向神明献上虔诚信仰。\\n<c20/>神必会指引汝前行。\\n<c6/><c2/>""]"
local_conflict_review,field:77_126d,field:77_126d:0x0,frontend/public/games/p2is/groups/field_77_126d.json,<c1d:11/>エンジェル<c1d:1/>\n<c20/>わたくしはエンジェル…\n<c20/>一人で立てぬ人間のため、信仰はあるのです。\n<c20/>さあ、神に祈りましょう。\n<c6/><c2/>,"<c1d:11/>天使<c1d:1/>
<c20/>妾身乃天使…
<c20/>为无法独力之人，信仰存焉。
<c20/>来吧，向神祈祷吧。
<c6/><c2/>","[""<c1d:11/>天使<c1d:1/>\\n<c20/>我是天使…\\n<c20/>信仰之所以存在，便是为了支撑独自无法前行的凡人。\\n<c20/>来吧，一同向神明祈愿吧。\\n<c6/><c2/>""]","[""<c1d:11/>天使<c1d:1/>\\n<c20/>我是天使…\\n<c20/>信仰之所以存在，便是为了支撑独自无法前行的凡人。\\n<c20/>来吧，一同向神明祈愿吧。\\n<c6/><c2/>""]"
local_conflict_review,field:77_127d,field:77_127d:0x0,frontend/public/games/p2is/groups/field_77_127d.json,<c1d:11/>ファレグ<c1d:1/>\n<c20/>私は、オリンピアの天使ファレグ…\n<c20/>人の子よ…\n<c20/>赤き戦星の力欲するならば、私と共に歩まれよ…\n<c6/><c2/>,"<c1d:11/>法莱格<c1d:1/>
<c20/>我乃奥林匹亚之天使法莱格…
<c20/>人之子啊…
<c20/>若欲赤红战星之力，当与我同行…
<c6/><c2/>","[""<c1d:11/>法莱格<c1d:1/>\\n<c20/>我是奥林匹亚天使法莱格…\\n<c20/>凡子啊…\\n<c20/>若渴求赤色战星之力，便与我一同前行…\\n<c6/><c2/>""]","[""<c1d:11/>法莱格<c1d:1/>\\n<c20/>我是奥林匹亚天使法莱格…\\n<c20/>凡子啊…\\n<c20/>若渴求赤色战星之力，便与我一同前行…\\n<c6/><c2/>""]"
local_conflict_review,field:77_128d,field:77_128d:0x0,frontend/public/games/p2is/groups/field_77_128d.json,<c1d:11/>ウロボロス<c1d:1/>\n<c20/>アオーン!!<c20/>オレサマ<c20/>ウロボロス!!\n<c20/>オレサマ<c20/>ムゲン!!<c20/>オマエ<c20/>ニンゲン!!\n<c20/>オレサマ<c20/>ニンゲン!!<c20/>オマエ<c20/>ムゲン!!\n<c6/><c2/>,"<c1d:11/>乌洛波洛斯<c1d:1/>
<c20/>永恒!!<c20/>本大爷<c20/>乌洛波洛斯!!
<c20/>本大爷<c20/>无限!!<c20/>汝<c20/>人类!!
<c20/>本大爷<c20/>人类!!<c20/>汝<c20/>无限!!
<c6/><c2/>","[""<c1d:11/>衔尾蛇<c1d:1/>\\n<c20/>嗷呜!!<c20/>本大爷<c20/>衔尾蛇!!\\n<c20/>本大爷<c20/>无限!!<c20/>你<c20/>人类!!\\n<c20/>本大爷<c20/>人类!!<c20/>你<c20/>无限!!\\n<c6/><c2/>""]","[""<c1d:11/>衔尾蛇<c1d:1/>\\n<c20/>嗷呜!!<c20/>本大爷<c20/>衔尾蛇!!\\n<c20/>本大爷<c20/>无限!!<c20/>你<c20/>人类!!\\n<c20/>本大爷<c20/>人类!!<c20/>你<c20/>无限!!\\n<c6/><c2/>""]"
local_conflict_review,field:77_129d,field:77_129d:0x0,frontend/public/games/p2is/groups/field_77_129d.json,<c1d:11/>セイリュウ<c1d:1/>\n<c20/>我ハ<c20/>セイリュウ…\n<c20/>四聖獣ノ一ニシテ<c20/>東方ノ天上ヲ鎮護セシ者…\n<c20/>我<c20/>汝ト共ニ…\n<c6/><c2/>,"<c1d:11/>青龙<c1d:1/>
<c20/>我乃<c20/>青龙…
<c20/>四圣兽之一<c20/>镇守东方天上者…
<c20/>我<c20/>与汝同在…
<c6/><c2/>","[""<c1d:11/>青龙<c1d:1/>\\n<c20/>吾乃<c20/>青龙…\\n<c20/>身为四圣兽之一<c20/>镇守东方天空者…\\n<c20/>吾将<c20/>与汝相伴…\\n<c6/><c2/>""]","[""<c1d:11/>青龙<c1d:1/>\\n<c20/>吾乃<c20/>青龙…\\n<c20/>身为四圣兽之一<c20/>镇守东方天空者…\\n<c20/>吾将<c20/>与汝相伴…\\n<c6/><c2/>""]"
local_conflict_review,field:77_12d,field:77_12d:0x0,frontend/public/games/p2is/groups/field_77_12d.json,<c1d:11/>ガイア<c1d:1/>\n<c20/>我は原初の混沌より出で、\n<c20/>大地の礎となりし母ガイア…\n<c20/>我と等しきこと、即ち汝も世界そのものと知れ…\n<c6/><c2/>,"<c1d:11/>盖亚<c1d:1/>
<c20/>我自原初混沌而生，
<c20/>成为大地之基的母亲盖亚…
<c20/>知晓与我等同者，即汝亦是世界本身…
<c6/><c2/>","[""<c1d:11/>盖亚<c1d:1/>\\n<c20/>吾乃自原初混沌中诞生，\\n<c20/>为大地奠基的母亲盖亚…\\n<c20/>当知晓与吾等同者，即为汝亦是世界本身…\\n<c6/><c2/>""]","[""<c1d:11/>盖亚<c1d:1/>\\n<c20/>吾乃自原初混沌中诞生，\\n<c20/>为大地奠基的母亲盖亚…\\n<c20/>当知晓与吾等同者，即为汝亦是世界本身…\\n<c6/><c2/>""]"
local_conflict_review,field:77_130d,field:77_130d:0x0,frontend/public/games/p2is/groups/field_77_130d.json,<c1d:11/>ムチャリンダ<c1d:1/>\n<c20/>わたくしは、仏法に帰依したる者ムチャリンダ…\n<c20/>我ありという、己の心に打ち克つ者は安らかなり…\n<c20/>汝、自我を捨て呪縛から逃れなさい…\n<c6/><c2/>,"<c1d:11/>目支邻陀<c1d:1/>
<c20/>妾身乃皈依佛法者目支邻陀…
<c20/>克己心者得安宁…
<c20/>汝当舍弃自我，逃离咒缚…
<c6/><c2/>","[""<c1d:11/>目支邻陀<c1d:1/>\\n<c20/>我是皈依佛法者目支邻陀…\\n<c20/>能降服心中 “有我” 执念者，方能得安宁…\\n<c20/>汝当舍弃自我，挣脱执念枷锁…\\n<c6/><c2/>""]","[""<c1d:11/>目支邻陀<c1d:1/>\\n<c20/>我是皈依佛法者目支邻陀…\\n<c20/>能降服心中 “有我” 执念者，方能得安宁…\\n<c20/>汝当舍弃自我，挣脱执念枷锁…\\n<c6/><c2/>""]"
local_conflict_review,field:77_131d,field:77_131d:0x0,frontend/public/games/p2is/groups/field_77_131d.json,<c1d:11/>フナブ・ク<c1d:1/>\n<c20/>儂は、玉ねぎから人を創造したるものフナブ・ク…\n<c20/>生まれや家族、お前を包む環境ガ玉ねぎの皮の如く\n<c20/>重なって、お前ガできているのだよ…\n<c6/><c2/>,"<c1d:11/>弗纳布·库<c1d:1/>
<c20/>我是从洋葱中创造人类的弗纳布·库…
<c20/>你的出生、家庭、包围你的环境，如同洋葱的皮
<c20/>层层叠加，才造就了你…
<c6/><c2/>","[""<c1d:11/>胡纳伯·库<c1d:1/>\\n<c20/>老夫是以洋葱造人的胡纳伯·库…\\n<c20/>出身、亲缘，环绕着你的世间万象，皆如洋葱层层外皮\\n<c20/>层层交叠相合，才造就了如今的你…\\n<c6/><c2/>""]","[""<c1d:11/>胡纳伯·库<c1d:1/>\\n<c20/>老夫是以洋葱造人的胡纳伯·库…\\n<c20/>出身、亲缘，环绕着你的世间万象，皆如洋葱层层外皮\\n<c20/>层层交叠相合，才造就了如今的你…\\n<c6/><c2/>""]"
local_conflict_review,field:77_132d,field:77_132d:0x0,frontend/public/games/p2is/groups/field_77_132d.json,<c1d:11/>ニヨルド<c1d:1/>\n<c20/>我は、七つの海と風の統治者ニヨルドなり…\n<c20/>我、これより汝を守護するガ、\n<c20/>争いは何も生み出さぬと心せよ…\n<c6/><c2/>,"<c1d:11/>尼约德<c1d:1/>
<c20/>我是七海与风的统治者尼约德…
<c20/>我将守护你，但谨记
<c20/>争斗不会带来任何好处…
<c6/><c2/>","[""<c1d:11/>尼奥尔德<c1d:1/>\\n<c20/>吾乃统御七海与长风的尼奥尔德…\\n<c20/>从今起吾将守护汝，但谨记\\n<c20/>纷争终究会一无所获…\\n<c6/><c2/>""]","[""<c1d:11/>尼奥尔德<c1d:1/>\\n<c20/>吾乃统御七海与长风的尼奥尔德…\\n<c20/>从今起吾将守护汝，但谨记\\n<c20/>纷争终究会一无所获…\\n<c6/><c2/>""]"
local_conflict_review,field:77_133d,field:77_133d:0x0,frontend/public/games/p2is/groups/field_77_133d.json,<c1d:11/>デメテール<c1d:1/>\n<c20/>私は大地母神デメテール…\n<c20/>豊かな心は、豊穣な大地に似て尊きもの…\n<c20/>あなたの内なる楽園に、愛の種を蒔きましょう。\n<c6/><c2/>,"<c1d:11/>德墨忒尔<c1d:1/>
<c20/>我是大地母神德墨忒尔…
<c20/>丰富的心灵，如同丰饶的大地般珍贵…
<c20/>让我在你内心的乐园中，播下爱的种子。
<c6/><c2/>","[""<c1d:11/>得墨忒耳<c1d:1/>\\n<c20/>我是大地母神得墨忒耳…\\n<c20/>富足充盈的心灵，如同丰饶的大地般珍贵…\\n<c20/>让我在你内心的乐园中，播撒下爱的种子。\\n<c6/><c2/>""]","[""<c1d:11/>得墨忒耳<c1d:1/>\\n<c20/>我是大地母神得墨忒耳…\\n<c20/>富足充盈的心灵，如同丰饶的大地般珍贵…\\n<c20/>让我在你内心的乐园中，播撒下爱的种子。\\n<c6/><c2/>""]"
local_conflict_review,field:77_135d,field:77_135d:0x0,frontend/public/games/p2is/groups/field_77_135d.json,<c1d:11/>トビカトウ<c1d:1/>\n<c20/>怪鳥のように宙を舞う、俺様こそガ鳶加藤。\n<c20/>当代一と謳われた、妖しの技の数々で、\n<c20/>これよりお前に仕えよう。\n<c6/><c2/>,"<c1d:11/>鸢加藤<c1d:1/>
<c20/>像怪鸟般在空中飞舞的，正是本大爷鸢加藤。
<c20/>以被誉为当代第一的妖异技艺，
<c20/>今后我将为你效劳。
<c6/><c2/>","[""<c1d:11/>鸢加藤<c1d:1/>\\n<c20/>如怪鸟般空中飞舞的，正是本大爷鸢加藤。\\n<c20/>凭我这被称颂当世第一的各式诡谲秘术，\\n<c20/>自此刻起，我便侍奉于你。\\n<c6/><c2/>""]","[""<c1d:11/>鸢加藤<c1d:1/>\\n<c20/>如怪鸟般空中飞舞的，正是本大爷鸢加藤。\\n<c20/>凭我这被称颂当世第一的各式诡谲秘术，\\n<c20/>自此刻起，我便侍奉于你。\\n<c6/><c2/>""]"
local_conflict_review,field:77_137d,field:77_137d:0x0,frontend/public/games/p2is/groups/field_77_137d.json,<c1d:11/>サルトビサスケ<c1d:1/>\n<c20/>オイラは甲賀の忍、猿飛佐助!\n<c20/>変幻自在の忍術で、お前の敵を滅ぼしてやるよ。\n<c20/>全部オイラにまかせときな!!\n<c6/><c2/>,"<c1d:11/>猿飞佐助<c1d:1/>
<c20/>我是甲贺忍者猿飞佐助！
<c20/>用变幻自如的忍术，消灭你的敌人。
<c20/>全都交给我吧！！
<c6/><c2/>","[""<c1d:11/>猿飞佐助<c1d:1/>\\n<c20/>我是甲贺忍者猿飞佐助！\\n<c20/>凭变幻无方的忍术，帮你把敌人尽数消灭。\\n<c20/>尽管把一切都交给我吧！！\\n<c6/><c2/>""]","[""<c1d:11/>猿飞佐助<c1d:1/>\\n<c20/>我是甲贺忍者猿飞佐助！\\n<c20/>凭变幻无方的忍术，帮你把敌人尽数消灭。\\n<c20/>尽管把一切都交给我吧！！\\n<c6/><c2/>""]"
local_conflict_review,field:77_138d,field:77_138d:0x0,frontend/public/games/p2is/groups/field_77_138d.json,<c1d:11/>ケツアルカトル<c1d:1/>\n<c20/>儂は、翼ある蛇ケツアルカトル…\n<c20/>かつてマヤの地に伝えし{947}智と技、\n<c20/>今こそ汝に伝授しよう…\n<c6/><c2/>,"<c1d:11/>克察尔科亚特尔<c1d:1/>
<c20/>我是有翼之蛇克察尔科亚特尔…
<c20/>曾在玛雅之地传授的{947}智慧与技艺，
<c20/>现在传授给你…
<c6/><c2/>","[""<c1d:11/>魁札尔科亚特尔<c1d:1/>\\n<c20/>老夫是有翼之蛇魁札尔科亚特尔…\\n<c20/>往昔在玛雅之地传授的睿智与技艺，\\n<c20/>于此时尽数传授于你…\\n<c6/><c2/>""]","[""<c1d:11/>魁札尔科亚特尔<c1d:1/>\\n<c20/>老夫是有翼之蛇魁札尔科亚特尔…\\n<c20/>往昔在玛雅之地传授的睿智与技艺，\\n<c20/>于此时尽数传授于你…\\n<c6/><c2/>""]"
local_conflict_review,field:77_139d,field:77_139d:0x0,frontend/public/games/p2is/groups/field_77_139d.json,<c1d:11/>ナンキヨクロウジン<c1d:1/>\n<c20/>ほえほえほえ!\n<c20/>わしゃ、幸福と寿命を司る南極老人ぞい。\n<c20/>こう見えても、乙女座A型の照れ屋さんじゃ!!\n<c6/><c2/>,"<c1d:11/>南极老人<c1d:1/>
<c20/>嚯嚯嚯！
<c20/>老夫是掌管幸福与寿命的南极老人。
<c20/>别看我这样，我可是处女座A型的害羞鬼！！
<c6/><c2/>","[""<c1d:11/>南极老人<c1d:1/>\\n<c20/>嚯嚯嚯！\\n<c20/>老夫是司掌幸福与寿命的南极老人。\\n<c20/>别看这副样子，老夫可是处女座A型血的怕羞鬼！！\\n<c6/><c2/>""]","[""<c1d:11/>南极老人<c1d:1/>\\n<c20/>嚯嚯嚯！\\n<c20/>老夫是司掌幸福与寿命的南极老人。\\n<c20/>别看这副样子，老夫可是处女座A型血的怕羞鬼！！\\n<c6/><c2/>""]"
local_conflict_review,field:77_13d,field:77_13d:0x0,frontend/public/games/p2is/groups/field_77_13d.json,<c1d:11/>カーリー<c1d:1/>\n<c20/>妾はカーリー…\n<c20/>血の美酒に酔いし、破壊と殺戮の戦神…\n<c20/>いざ怒りの剣持ちて、汝ガ敵の首を刎ねん!!\n<c6/><c2/>,"<c1d:11/>迦梨<c1d:1/>
<c20/>妾是迦梨…
<c20/>沉醉于血之琼浆，破坏与杀戮的战神…
<c20/>来吧，持愤怒之剑，斩下汝敌之首级!!
<c6/><c2/>","[""<c1d:11/>迦梨<c1d:1/>\\n<c20/>本宫乃迦梨…\\n<c20/>沉醉于鲜血酿就的美酒，执掌毁灭与杀伐的战神…\\n<c20/>来吧，持起暴怒之剑，斩下汝仇敌之首级!!\\n<c6/><c2/>""]","[""<c1d:11/>迦梨<c1d:1/>\\n<c20/>本宫乃迦梨…\\n<c20/>沉醉于鲜血酿就的美酒，执掌毁灭与杀伐的战神…\\n<c20/>来吧，持起暴怒之剑，斩下汝仇敌之首级!!\\n<c6/><c2/>""]"
local_conflict_review,field:77_140d,field:77_140d:0x0,frontend/public/games/p2is/groups/field_77_140d.json,<c1d:11/>木テイ<c1d:1/>\n<c20/>木ッ木ッ木。わしゃ木テイじゃ!!\n<c20/>生命は燃やし尽くすためのものなんじゃ!!\n<c20/>お前さんはわしのようじゃから、面倒みるぞい!\n<c6/><c2/>,"<c1d:11/>木帝<c1d:1/>
<c20/>木木木。老夫是木帝！！
<c20/>生命就是为了燃烧殆尽而存在的！！
<c20/>你小子跟我一样，我会照顾你的！
<c6/><c2/>","[""<c1d:11/>布袋<c1d:1/>\\n<c20/>嚯嚯嚯。老夫是布袋！！\\n<c20/>生命就是为了燃烧殆尽而存在的！！\\n<c20/>你小子和我是一路人，往后老夫罩着你！\\n<c6/><c2/>""]","[""<c1d:11/>布袋<c1d:1/>\\n<c20/>嚯嚯嚯。老夫是布袋！！\\n<c20/>生命就是为了燃烧殆尽而存在的！！\\n<c20/>你小子和我是一路人，往后老夫罩着你！\\n<c6/><c2/>""]"
local_conflict_review,field:77_141d,field:77_141d:0x0,frontend/public/games/p2is/groups/field_77_141d.json,<c1d:11/>ダグザ<c1d:1/>\n<c20/>私は、大知識の強者ダグザ…\n<c20/>美味いものを食い、いい女を抱き、後は寝る。\n<c20/>人生は短い。己ガ欲望に正直に生きるもまた真だ\n<c6/><c2/>,"<c1d:11/>达格达<c1d:1/>
<c20/>我是大知识的强者达格达…
<c20/>吃美食、抱美女、然后睡觉。
<c20/>人生短暂。诚实地活在自己的欲望中也是真理
<c6/><c2/>","[""<c1d:11/>达格达<c1d:1/>\\n<c20/>我是通晓大智慧的强者达格达…\\n<c20/>尝珍馐美馔，拥佳人相伴，余下只管酣睡。\\n<c20/>人生苦短。忠于自身欲望而活，亦是世间至真之道\\n<c6/><c2/>""]","[""<c1d:11/>达格达<c1d:1/>\\n<c20/>我是通晓大智慧的强者达格达…\\n<c20/>尝珍馐美馔，拥佳人相伴，余下只管酣睡。\\n<c20/>人生苦短。忠于自身欲望而活，亦是世间至真之道\\n<c6/><c2/>""]"
local_conflict_review,field:77_142d,field:77_142d:0x0,frontend/public/games/p2is/groups/field_77_142d.json,<c1d:11/>バッカス<c1d:1/>\n<c20/>酒じゃ酒じゃ〜!!<c20/>酒持ってこ〜い!!\n<c20/>呑まずにやっちょれるか〜このお!!\n<c20/>わしの人生、これバッカス!!\n<c6/><c2/>,"<c1d:11/>巴克斯<c1d:1/>
<c20/>酒啊酒啊～!!<c20/>拿酒来～!!
<c20/>不喝怎么行啊～喂!!
<c20/>我的人生，就是巴克斯!!
<c6/><c2/>","[""<c1d:11/>巴克斯<c1d:1/>\\n<c20/>酒啊酒啊～!!<c20/>拿酒来～!!\\n<c20/>不喝酒怎么能尽兴啊～喂!!\\n<c20/>老夫的人生，就是巴克斯!!\\n<c6/><c2/>""]","[""<c1d:11/>巴克斯<c1d:1/>\\n<c20/>酒啊酒啊～!!<c20/>拿酒来～!!\\n<c20/>不喝酒怎么能尽兴啊～喂!!\\n<c20/>老夫的人生，就是巴克斯!!\\n<c6/><c2/>""]"
local_conflict_review,field:77_143d,field:77_143d:0x0,frontend/public/games/p2is/groups/field_77_143d.json,<c1d:11/>ガラハド<c1d:1/>\n<c20/>私は、円卓の騎士ガラハド…\n<c20/>幸福もたらす聖杯は、人の心の内にあるのです…\n<c20/>これより、卿の白き盾となることを誓いましょう\n<c6/><c2/>,"<c1d:11/>加拉哈德<c1d:1/>
<c20/>我是圆桌骑士加拉哈德…
<c20/>带来幸福的圣杯，就在人的心中…
<c20/>今后，我誓将成为你的白色盾牌
<c6/><c2/>","[""<c1d:11/>加拉哈德<c1d:1/>\\n<c20/>我是，圆桌骑士加拉哈德…\\n<c20/>能带来幸福的圣杯，本就存于人心之中…\\n<c20/>自此往后，我立誓化作卿的纯白之盾\\n<c6/><c2/>""]","[""<c1d:11/>加拉哈德<c1d:1/>\\n<c20/>我是，圆桌骑士加拉哈德…\\n<c20/>能带来幸福的圣杯，本就存于人心之中…\\n<c20/>自此往后，我立誓化作卿的纯白之盾\\n<c6/><c2/>""]"
local_conflict_review,field:77_144d,field:77_144d:0x0,frontend/public/games/p2is/groups/field_77_144d.json,<c1d:11/>フツノミタマ<c1d:1/>\n<c20/>我はフツノミタマ…\n<c20/>我は、汝ガ内なる闇を断つ鋼の利剣。\n<c20/>いざ、紫電を放ち修羅の征野を平らげん!!\n<c6/><c2/>,"<c1d:11/>布都御魂<c1d:1/>
<c20/>我是布都御魂…
<c20/>我是斩断你内心黑暗的钢之利剑。
<c20/>来吧，释放紫电，平定修罗的征野!!
<c6/><c2/>","[""<c1d:11/>布都御魂<c1d:1/>\\n<c20/>吾乃布都御魂…\\n<c20/>吾为，斩断汝内心潜藏黑暗的精钢利剑。\\n<c20/>来吧，且释放紫电，踏平这片修罗厮杀的战场!!\\n<c6/><c2/>""]","[""<c1d:11/>布都御魂<c1d:1/>\\n<c20/>吾乃布都御魂…\\n<c20/>吾为，斩断汝内心潜藏黑暗的精钢利剑。\\n<c20/>来吧，且释放紫电，踏平这片修罗厮杀的战场!!\\n<c6/><c2/>""]"
local_conflict_review,field:77_145d,field:77_145d:0x0,frontend/public/games/p2is/groups/field_77_145d.json,<c1d:11/>アーサー<c1d:1/>\n<c20/>予は、キャメロットの聖騎士王アーサー!!\n<c20/>民草に安寧もたらすことガ王者の務め。\n<c20/>乱世斬り開く聖剣の力、卿ガために奮おうぞ!!\n<c20/>\n<c6/><c2/>,"<c1d:11/>亚瑟<c1d:1/>
<c20/>吾乃卡美洛的圣骑士王亚瑟!!
<c20/>为民众带来安宁是王者的职责。
<c20/>以斩开乱世的圣剑之力，为你而战吧!!
<c20/>
<c6/><c2/>","[""<c1d:11/>亚瑟<c1d:1/>\\n<c20/>予乃卡美洛的圣骑士王亚瑟!!\\n<c20/>致万民安宁乃是王者职责。\\n<c20/>以斩开乱世的圣剑之力，予将为卿而战!!\\n<c20/>\\n<c6/><c2/>""]","[""<c1d:11/>亚瑟<c1d:1/>\\n<c20/>予乃卡美洛的圣骑士王亚瑟!!\\n<c20/>致万民安宁乃是王者职责。\\n<c20/>以斩开乱世的圣剑之力，予将为卿而战!!\\n<c20/>\\n<c6/><c2/>""]"
